season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,Style,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain
2011,501262,PWI v KKR,PWI,KKR,PWI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,Yuvraj Singh,Yuvraj Singh,Slow left-arm orthodox spin,2,0,12,0,6,7,2,0,0,0,TRUE
2011,501262,PWI v KKR,PWI,KKR,PWI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,S Rana,Sachin Rana,Right-arm medium,0.4,0,2,0,3,2,0,0,0,0,FALSE
2011,501263,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,AA Chavan,Ankeet Chavan,Slow left-arm orthodox spin,4,0,17,0,4.25,14,2,0,0,0,FALSE
2011,501263,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,SR Watson,Shane Watson,Right-arm fast-medium,4,0,19,3,4.75,14,2,0,1,0,FALSE
2011,501263,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,SK Trivedi,Siddharth Trivedi,Right-arm medium-fast,1,0,9,0,9,1,1,0,0,0,FALSE
2011,501263,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,SK Warne,Shane Warne,Right-arm leg break,4,0,30,1,7.5,4,2,0,0,0,TRUE
2011,501263,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,J Botha,Johan Botha,Right-arm off break,4,0,24,0,6,7,2,0,1,0,FALSE
2011,501263,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,A Singh,Amit Singh,Right-arm medium-fast,2,0,20,1,10,5,2,1,0,0,FALSE
2011,501263,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,AL Menaria,Ashok Menaria,Slow left-arm orthodox spin,1,0,12,0,12,1,2,0,0,0,FALSE
2011,501263,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,MM Patel,Munaf Patel,Right-arm medium-fast,3,0,23,0,7.66,5,3,0,1,0,FALSE
2011,501263,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,Harbhajan Singh,Harbhajan Singh,Right-arm off break,2,0,27,0,13.5,5,3,2,1,0,FALSE
2011,501263,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,SL Malinga,Lasith Malinga,Right-arm fast,4,0,42,0,10.5,10,4,3,0,0,FALSE
2011,501263,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,DS Kulkarni,Dhawal Kulkarni,Right-arm medium,2,0,19,0,9.5,3,1,1,0,0,FALSE
2011,501263,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,KA Pollard,Kieron Pollard,Right-arm medium-fast,2,0,19,0,9.5,3,3,0,0,0,FALSE
2011,501263,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,JEC Franklin,James Franklin,Left-arm medium-fast,0.1,0,4,0,24,0,1,0,0,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,KXIP,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,P Kumar,Praveen Kumar,Right-arm medium,3,0,26,0,8.66,6,3,0,1,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,KXIP,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,RJ Harris,Ryan Harris,Right-arm fast-medium,4,0,35,1,8.75,8,5,0,0,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,KXIP,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,BA Bhatt,Bhargav Bhatt,Slow left-arm orthodox spin,3,0,33,0,11,3,4,1,0,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,KXIP,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,PP Chawla,Piyush Chawla,Right-arm leg break,4,0,48,0,12,3,3,3,1,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,KXIP,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,PC Valthaty,Paul Valthaty,Right-arm medium-fast,4,0,24,1,6,8,0,0,1,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,KXIP,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,R McLaren,Ryan McLaren,Right-arm medium-fast,2,0,24,0,12,1,4,0,0,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,SRH,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,JP Duminy,Jean-Paul Duminy,Right-arm off break,4,0,23,1,5.75,11,3,0,0,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,SRH,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,DW Steyn,Dale Steyn,Right-arm fast,3,0,13,1,4.33,12,2,0,0,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,SRH,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,Anand Rajan,Anand Rajan,Right-arm medium,2,0,23,0,11.5,8,1,3,1,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,SRH,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,PP Ojha,Pragyan Ojha,Slow left-arm orthodox spin,3,0,25,1,8.33,7,3,1,0,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,SRH,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,DT Christian,Daniel Christian,Right-arm fast-medium,3,0,21,2,7,9,3,0,1,0,FALSE
2011,501264,KXIP v DC,KXIP,SRH,SRH,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,A Mishra,Amit Mishra,Right-arm leg break,4,1,9,4,2.25,17,0,0,0,0,FALSE
2011,501265,DC v PWI,DC,PWI,PWI,"Arun Jaitley Stadium, Delhi",Delhi,India,2,AC Thomas,Alfonso Thomas,Right-arm fast-medium,3,0,15,0,5,11,1,1,0,0,FALSE
2011,501265,DC v PWI,DC,PWI,PWI,"Arun Jaitley Stadium, Delhi",Delhi,India,2,JP Faulkner,James Faulkner,Left-arm medium-fast,2,1,9,1,4.5,8,0,1,0,0,FALSE
2011,501265,DC v PWI,DC,PWI,PWI,"Arun Jaitley Stadium, Delhi",Delhi,India,2,SS Mundhe,Shrikant Mundhe,Right-arm medium-fast,1,0,6,1,6,4,1,0,1,0,FALSE
2011,501265,DC v PWI,DC,PWI,PWI,"Arun Jaitley Stadium, Delhi",Delhi,India,2,MR Marsh,Mitchell Marsh,Right-arm medium-fast,2.1,0,11,1,5.07,3,0,0,0,0,FALSE
2011,501265,DC v PWI,DC,PWI,PWI,"Arun Jaitley Stadium, Delhi",Delhi,India,2,R Sharma,Rahul Sharma,Right-arm leg break,1,0,4,0,4,3,0,0,0,0,FALSE
2011,501265,DC v PWI,DC,PWI,PWI,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Yuvraj Singh,Yuvraj Singh,Slow left-arm orthodox spin,1,0,8,0,8,3,1,0,0,1,TRUE
2011,501266,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Z Khan,Zaheer Khan,Left-arm fast-medium,4,1,19,2,4.75,15,2,0,2,0,FALSE
2011,501266,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,S Aravind,Sreenath Aravind,Left-arm medium-fast,4,0,20,2,5,14,1,1,2,0,FALSE
2011,501266,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,DL Vettori,Daniel Vettori,Slow left-arm orthodox spin,4,0,15,2,3.75,15,2,0,0,0,TRUE
2011,501266,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,A Mithun,Abhimanyu Mithun,Right-arm medium-fast,4,0,35,1,8.75,8,1,3,1,0,FALSE
2011,501266,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,CH Gayle,Chris Gayle,Right-arm off break,3,0,27,0,9,7,0,3,0,0,FALSE
2011,501266,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,V Kohli,Virat Kohli,Right-arm medium,1,0,8,1,8,3,1,0,1,0,FALSE
2011,501266,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,R Ashwin,Ravichandran Ashwin,Right-arm off break,4,0,18,1,4.5,12,2,0,0,0,FALSE
2011,501266,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,DE Bollinger,Doug Bollinger,Left-arm fast,4,0,34,0,8.5,10,3,2,1,0,FALSE
2011,501266,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,DJ Bravo,Dwayne Bravo,Right-arm medium-fast,4,0,21,0,5.25,12,1,1,1,0,FALSE
2011,501266,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,SK Raina,Suresh Raina,Right-arm off break,4,0,38,0,9.5,12,4,2,4,0,FALSE
2011,501266,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,JA Morkel,Albie Morkel,Right-arm medium-fast,2,0,16,1,8,4,0,1,2,0,FALSE
2011,501267,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,AN Ahmed,Abu Nechim,Right-arm medium-fast,4,0,32,2,8,12,5,1,0,0,FALSE
2011,501267,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,SL Malinga,Lasith Malinga,Right-arm fast,4,0,23,0,5.75,10,1,1,1,0,FALSE
2011,501267,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,Harbhajan Singh,Harbhajan Singh,Right-arm off break,3,0,26,0,8.66,6,2,1,1,0,FALSE
2011,501267,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,RW Price,Ray Price,Slow left-arm orthodox spin,3,0,33,0,11,1,2,2,0,0,FALSE
2011,501267,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,KA Pollard,Kieron Pollard,Right-arm medium-fast,2,0,23,0,11.5,1,4,0,0,0,FALSE
2011,501267,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,JEC Franklin,James Franklin,Left-arm medium-fast,4,0,35,2,8.75,7,2,2,0,0,FALSE
2011,501267,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,B Lee,Brett Lee,Right-arm fast,4,0,37,0,9.25,9,5,0,2,0,FALSE
2011,501267,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Iqbal Abdulla,Iqbal Abdulla,Slow left-arm orthodox spin,4,0,26,1,6.5,12,3,1,0,0,FALSE
2011,501267,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Shakib Al Hasan,Shakib Al Hasan,Slow left-arm orthodox spin,4,0,26,0,6.5,9,2,0,2,0,FALSE
2011,501267,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,L Balaji,Lakshmipathy Balaji,Right-arm medium-fast,3,0,51,1,17,2,7,2,2,0,FALSE
2011,501267,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,YK Pathan,Yusuf Pathan,Right-arm off break,1,0,7,0,7,2,1,0,0,0,FALSE
2011,501267,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,R Bhatia,Rajat Bhatia,Right-arm medium,4,0,22,3,5.5,8,2,0,0,0,FALSE
2011,501268,CSK v RCB,CSK,RCB,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,JA Morkel,Albie Morkel,Right-arm medium-fast,4,0,40,0,10,8,4,2,0,0,FALSE
2011,501268,CSK v RCB,CSK,RCB,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,DE Bollinger,Doug Bollinger,Left-arm fast,4,0,20,1,5,13,2,0,1,0,FALSE
2011,501268,CSK v RCB,CSK,RCB,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Ashwin,Ravichandran Ashwin,Right-arm off break,4,0,33,1,8.25,9,2,2,1,0,FALSE
2011,501268,CSK v RCB,CSK,RCB,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,DJ Bravo,Dwayne Bravo,Right-arm medium-fast,3,0,28,1,9.33,6,2,1,3,0,FALSE
2011,501268,CSK v RCB,CSK,RCB,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,SB Jakati,Shadab Jakati,Slow left-arm orthodox spin,4,0,37,1,9.25,7,2,2,0,0,FALSE
2011,501268,CSK v RCB,CSK,RCB,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,SK Raina,Suresh Raina,Right-arm off break,1,0,8,0,8,2,1,0,0,0,FALSE
2011,501268,CSK v RCB,CSK,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,Z Khan,Zaheer Khan,Left-arm fast-medium,4,0,31,2,7.75,16,2,3,2,0,FALSE
2011,501268,CSK v RCB,CSK,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,S Aravind,Sreenath Aravind,Left-arm medium-fast,3,0,32,1,10.66,8,2,3,0,0,FALSE
2011,501268,CSK v RCB,CSK,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,A Mithun,Abhimanyu Mithun,Right-arm medium-fast,3,0,32,1,10.66,6,2,2,1,1,FALSE
2011,501268,CSK v RCB,CSK,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,V Kohli,Virat Kohli,Right-arm medium,2,0,19,0,9.5,3,3,0,0,1,FALSE
2011,501268,CSK v RCB,CSK,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,DL Vettori,Daniel Vettori,Slow left-arm orthodox spin,3.4,0,42,0,11.45,4,4,2,0,0,TRUE
2011,501268,CSK v RCB,CSK,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,CH Gayle,Chris Gayle,Right-arm off break,4,0,19,0,4.75,10,1,0,1,0,FALSE
2011,501269,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,DS Kulkarni,Dhawal Kulkarni,Right-arm medium,4,0,32,1,8,10,5,0,2,0,FALSE
2011,501269,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,MM Patel,Munaf Patel,Right-arm medium-fast,4,0,27,3,6.75,11,4,0,0,0,FALSE
2011,501269,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,Harbhajan Singh,Harbhajan Singh,Right-arm off break,4,0,26,1,6.5,9,3,0,1,0,FALSE
2011,501269,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,SL Malinga,Lasith Malinga,Right-arm fast,4,0,19,1,4.75,11,1,0,1,0,FALSE
2011,501269,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,JEC Franklin,James Franklin,Left-arm medium-fast,1,0,10,0,10,1,0,1,0,0,FALSE
2011,501269,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,KA Pollard,Kieron Pollard,Right-arm medium-fast,3,0,31,0,10.33,5,2,2,0,0,FALSE
2011,501269,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,B Lee,Brett Lee,Right-arm fast,4,0,37,1,9.25,8,4,1,0,0,FALSE
2011,501269,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,Iqbal Abdulla,Iqbal Abdulla,Slow left-arm orthodox spin,3,0,23,0,7.66,8,4,0,0,0,FALSE
2011,501269,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,YK Pathan,Yusuf Pathan,Right-arm off break,2,0,18,0,9,6,4,0,0,0,FALSE
2011,501269,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,Shakib Al Hasan,Shakib Al Hasan,Slow left-arm orthodox spin,3.2,0,24,2,7.2,8,2,1,0,0,FALSE
2011,501269,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,R Bhatia,Rajat Bhatia,Right-arm medium,1,0,9,0,9,2,0,1,0,0,FALSE
2011,501269,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,JH Kallis,Jacques Kallis,Right-arm fast-medium,4,0,18,2,4.5,14,2,0,1,0,FALSE
2011,501269,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,L Balaji,Lakshmipathy Balaji,Right-arm medium-fast,2,0,16,0,8,4,2,0,0,0,FALSE
2011,501270,MI v RCB,MI,RCB,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,AN Ahmed,Abu Nechim,Right-arm medium-fast,4,0,56,1,14,5,3,3,5,1,FALSE
2011,501270,MI v RCB,MI,RCB,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Harbhajan Singh,Harbhajan Singh,Right-arm off break,4,0,40,0,10,9,3,3,1,0,FALSE
2011,501270,MI v RCB,MI,RCB,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,SL Malinga,Lasith Malinga,Right-arm fast,4,0,24,0,6,9,2,0,0,0,FALSE
2011,501270,MI v RCB,MI,RCB,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,MM Patel,Munaf Patel,Right-arm medium-fast,4,0,27,2,6.75,7,3,0,0,0,FALSE
2011,501270,MI v RCB,MI,RCB,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,RG Sharma,Rohit Sharma,Right-arm off break,1,0,14,0,14,1,1,1,0,0,FALSE
2011,501270,MI v RCB,MI,RCB,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,KA Pollard,Kieron Pollard,Right-arm medium-fast,3,0,24,1,8,5,1,1,2,0,FALSE
2011,501270,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Z Khan,Zaheer Khan,Left-arm fast-medium,4,0,32,1,8,9,3,1,1,0,FALSE
2011,501270,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,S Aravind,Sreenath Aravind,Left-arm medium-fast,3,0,27,2,9,8,5,0,1,0,FALSE
2011,501270,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,CH Gayle,Chris Gayle,Right-arm off break,3,0,11,0,3.66,10,1,0,0,0,FALSE
2011,501270,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,A Mithun,Abhimanyu Mithun,Right-arm medium-fast,2,0,26,0,13,3,2,2,0,0,FALSE
2011,501270,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DL Vettori,Daniel Vettori,Slow left-arm orthodox spin,4,0,19,3,4.75,9,1,0,0,0,TRUE
2011,501270,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,J Syed Mohammad,Jamaluddin Syed Mohammad,Slow left-arm orthodox spin,4,0,25,2,6.25,10,1,1,0,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Z Khan,Zaheer Khan,Left-arm fast-medium,4,0,30,0,7.5,7,1,1,0,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,S Aravind,Sreenath Aravind,Left-arm medium-fast,3,0,39,2,13,5,0,4,2,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,CH Gayle,Chris Gayle,Right-arm off break,4,0,34,2,8.5,11,0,4,0,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,J Syed Mohammad,Jamaluddin Syed Mohammad,Slow left-arm orthodox spin,3,0,39,1,13,3,1,3,0,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DL Vettori,Daniel Vettori,Slow left-arm orthodox spin,4,0,34,0,8.5,5,2,1,0,0,TRUE
2011,501271,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,A Mithun,Abhimanyu Mithun,Right-arm medium-fast,2,0,22,0,11,2,3,0,0,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,R Ashwin,Ravichandran Ashwin,Right-arm off break,4,0,16,3,4,11,1,0,0,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,JA Morkel,Albie Morkel,Right-arm medium-fast,3,0,24,0,8,5,2,0,0,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DE Bollinger,Doug Bollinger,Left-arm fast,3,0,28,1,9.33,5,4,0,1,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,SB Jakati,Shadab Jakati,Slow left-arm orthodox spin,4,0,21,2,5.25,9,1,0,0,1,FALSE
2011,501271,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,SK Raina,Suresh Raina,Right-arm off break,4,0,39,1,9.75,11,3,3,0,0,FALSE
2011,501271,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DJ Bravo,Dwayne Bravo,Right-arm medium-fast,2,0,15,1,7.5,4,0,1,0,0,FALSE
2010,419106,DC v KKR,SRH,KKR,SRH,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,WPUJC Vaas,Chaminda Vaas,Left-arm fast-medium,3,1,22,2,7.33,12,2,2,0,0,FALSE
2010,419106,DC v KKR,SRH,KKR,SRH,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,RP Singh,RP Singh,Left-arm fast-medium,4,0,35,1,8.75,12,3,2,3,0,FALSE
2010,419106,DC v KKR,SRH,KKR,SRH,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,Jaskaran Singh,Jaskaran Singh,Right-arm medium,4,0,35,1,8.75,10,3,2,1,0,FALSE
2010,419106,DC v KKR,SRH,KKR,SRH,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,PP Ojha,Pragyan Ojha,Slow left-arm orthodox spin,4,0,19,0,4.75,12,2,0,0,0,FALSE
2010,419106,DC v KKR,SRH,KKR,SRH,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,A Symonds,Andrew Symonds,Right-arm medium,4,0,26,0,6.5,8,0,1,2,0,FALSE
2010,419106,DC v KKR,SRH,KKR,SRH,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,TL Suman,Tirumalasetti Suman,Right-arm off break,1,0,16,0,16,1,1,1,0,1,FALSE
2010,419106,DC v KKR,SRH,KKR,KKR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,CK Langeveldt,Charl Langeveldt,Right-arm fast-medium,4,0,26,2,6.5,11,1,1,3,0,FALSE
2010,419106,DC v KKR,SRH,KKR,KKR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,I Sharma,Ishant Sharma,Right-arm fast-medium,4,0,31,1,7.75,9,4,0,1,1,FALSE
2010,419106,DC v KKR,SRH,KKR,KKR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,LR Shukla,Laxmi Shukla,Right-arm medium,3,0,30,1,10,5,1,2,0,0,FALSE
2010,419106,DC v KKR,SRH,KKR,KKR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,M Kartik,Murali Kartik,Slow left-arm orthodox spin,3,0,17,1,5.66,9,2,0,0,0,FALSE
2010,419106,DC v KKR,SRH,KKR,KKR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,AD Mathews,Angelo Mathews,Right-arm medium-fast,4,0,27,1,6.75,9,3,0,1,1,FALSE
2010,419106,DC v KKR,SRH,KKR,KKR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,BJ Hodge,Brad Hodge,Right-arm off break,2,0,14,1,7,4,0,1,0,0,FALSE
2010,419107,MI v RR,MI,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,1,AD Mascarenhas,Dimitri Mascarenhas,Right-arm medium-fast,4,0,34,2,8.5,7,5,0,0,0,FALSE
2010,419107,MI v RR,MI,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,1,SW Tait,Shaun Tait,Right-arm fast,4,0,46,1,11.5,10,7,0,6,0,FALSE
2010,419107,MI v RR,MI,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,1,Kamran Khan,Kamran Khan,Left-arm fast-medium,1,0,10,0,10,3,0,1,0,0,FALSE
2010,419107,MI v RR,MI,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,1,A Uniyal,Amit Uniyal,Left-arm medium-fast,4,0,41,2,10.25,6,4,1,2,0,FALSE
2010,419107,MI v RR,MI,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,1,SK Warne,Shane Warne,Right-arm leg break,3,0,29,0,9.66,5,3,1,1,0,TRUE
2010,419107,MI v RR,MI,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,1,AA Jhunjhunwala,Abhishek Jhunjhunwala,Right-arm off break,2,0,27,0,13.5,3,4,1,0,0,FALSE
2010,419107,MI v RR,MI,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,1,YK Pathan,Yusuf Pathan,Right-arm off break,2,0,22,0,11,2,0,2,0,0,FALSE
2010,419107,MI v RR,MI,RR,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,Z Khan,Zaheer Khan,Left-arm fast-medium,4,0,27,0,6.75,9,3,0,1,0,FALSE
2010,419107,MI v RR,MI,RR,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,R McLaren,Ryan McLaren,Right-arm medium-fast,4,0,43,0,10.75,7,6,1,2,0,FALSE
2010,419107,MI v RR,MI,RR,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,SL Malinga,Lasith Malinga,Right-arm fast,4,0,22,2,5.5,9,1,0,1,0,FALSE
2010,419107,MI v RR,MI,RR,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,AG Murtaza,Ali Murtaza,Slow left-arm orthodox spin,4,0,46,1,11.5,7,2,4,0,0,FALSE
